RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31
53569,497,Newnan,city,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",Coweta County,1048.3226149706159,1053.7997005009422,1061.0645321804952,1058.4505438993324,1063.1613035929595,1070.6667229214515,1081.9241221697112,1082.0972834442694,1072.4879569460306,1068.2627818589626,1061.4660358171038,1068.6960400703067,1069.2002444275486,1077.0245915106195,1089.6487265390454,1101.3003493100985,1119.0528990394519,1121.2158110461667,1135.407177841922,1132.6829077081704,1130.2430021178695,1120.9843704001298,1119.6333269840975,1125.7769646724134,1134.2277572038997,1135.4741512704823,1132.5084107238463,1142.4345699920495,1158.5308334473666,1179.3983389378225,1180.3116623964722,1178.6858791328054,1177.199770105814,1174.492347709392,1177.165263044515,1172.94992727432,1172.7131933319624,1171.7643831388561,1175.755438288025,1187.0843382360108,1201.252583858619,1214.0972500359608,1221.8010917798194,1224.677286741282,1225.4885035113045,1219.6241036345727,1216.7047673283582,1211.7558215333306,1223.3799603767334,1234.6960359164516,1250.9931970507514,1258.7550594573747,1262.1656678782258,1271.4711772500532,1274.106463458326,1281.2744858735996,1273.1831350201724,1275.8409122059434,1275.5045049901619,1283.037850570172,1278.057003058616,1275.5067695585308,1280.496154674531,1287.6728482243177,1292.5862281894567,1298.18018293832,1315.320609078799,1335.833878366569,1358.4794728684535,1358.9965495847007,1365.877424630086,1351.836565733887,1371.0711042840828,1389.808559944788,1432.1849375678098,1464.197282621733,1511.2670785695316,1558.3461662044417,1606.8497323510949,1651.9201708043415,1669.0966425232255,1697.6843287133593,1708.3087349520633,1728.4182616683165,1715.855414322011,1711.4819954975715,1720.5447700179816,1742.7636517816534,1765.0564773151468,1782.6896889429847,1800.137563748744,1796.3936705605881,1789.051858850748,1779.4060197614233,1793.1715202861665,1783.1847371731371,1797.5523655819534,1784.9208987150791,1819.1527178549193,1813.829876937322,1841.2546369282231,1825.5015459719064,1833.735957334394,1815.0488134356178,1829.7018526665831,1846.966971443261,1841.882604218045,1842.4316710694889,1857.241236072699,1892.9606375142077,1917.1739363967392,1915.8263523416306,1898.4868416355812,1864.4494873376925,1834.5077774722856,1830.4528784219
54628,498,Sunrise,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,1444.805408021416,1444.5163869078522,1454.473122774091,1469.8141843832746,1481.5253398847806,1478.481199480769,1485.5835712487108,1492.2756149552592,1504.1408201458014,1501.8648330118567,1506.8900863425217,1510.656466625857,1515.7168337296118,1525.1189598004541,1530.2993681574699,1541.810324210958,1540.9308473772817,1549.4309048492612,1547.2545136534031,1547.610136704567,1551.7261946544857,1555.7634780326846,1566.83762961867,1558.6198477587886,1571.1636839535593,1582.2617493973812,1599.0722562158674,1608.5848999591801,1612.7981866969471,1617.8437576394215,1608.4178899409517,1608.4342684215358,1616.028259323992,1627.1054190988168,1625.8013635096481,1622.1464411981387,1620.9510835683357,1629.4365245631427,1635.9079628491809,1651.5940039856098,1663.69637136319,1675.6682304773183,1675.5005931699457,1684.1437498959324,1683.549241350168,1689.4121563315578,1676.168557667013,1677.2780059450938,1684.1521079094196,1700.3879752261219,1711.7154178585072,1708.151771807386,1709.3364232038537,1710.8465023542728,1721.223396634446,1718.3848806356573,1724.00167107274,1712.6416735675384,1719.4559063090305,1716.2737699072384,1736.1311977718158,1741.0131084848904,1756.7148445219907,1771.8011163177434,1774.8743617988757,1777.7619708512384,1773.1228497389222,1787.0084977287606,1792.653255587689,1795.6659049775271,1795.6247645308758,1809.531628786773,1824.6935533851315,1840.3510215009642,1860.902769897317,1881.1886689106125,1921.1020855920635,1978.1191912456668,2046.750241690233,2101.22354744846,2130.048315561165,2153.4587252581373,2167.361894772798,2179.2467487533645,2189.011043474911,2230.906166761997,2261.771936928671,2314.8994694084836,2348.2505964045777,2414.0142976491165,2443.6667467483276,2482.8879784494266,2479.5698194251945,2481.9093799198636,2462.743378613208,2462.075645601763,2473.7988294863544,2477.6803943903083,2493.836729719974,2491.6082911911785,2518.466597318543,2532.952259633717,2556.3614318813547,2550.243934178814,2586.3744228926066,2566.451061550383,2571.0711851049437,2526.5840068859306,2537.82805463365,2552.0555164882876,2570.9888415367463,2588.684097391447,2617.031488491205,2615.111546794931,2631.2177056119917,2631.20336410131
42150,499,Hawthorne,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1081.6408705393897,1090.4212376877263,1109.763791203401,1101.7100203209898,1108.1793244880712,1109.8541861077265,1133.2985054746161,1147.6004915946992,1153.9233686408782,1157.714772165063,1162.4326241591084,1168.0774217694454,1168.8587705086154,1201.0111239962976,1240.1239147093388,1253.6246355862395,1241.4965755100059,,1257.5615097922403,1270.4179857588526,1285.8479743120622,1299.050310266532,1306.567294576504,1318.6891882965458,1333.2882019350595,1349.7212098498878,1362.425076523093,1368.310809805712,1379.7938578331948,1388.409527690888,1400.7665412513281,1416.4250560448424,1417.4639129062152,1408.9253400333919,1415.908387708773,1425.8667600515462,1440.218723040317,1440.6566505289722,1447.7617365422257,1458.845604223827,1467.0225826101641,1482.9879285625661,1501.4111360187367,1510.7503879909668,1507.9344290121867,1503.206007330264,1506.9758088235606,1496.2516788469525,1506.9145761314164,1522.6200541425867,1558.581820102635,1565.1163014598567,1565.04574394024,1559.0839574670995,1566.6154305993234,1567.129597790689,1569.2725264724304,1569.074656012016,1579.8291633523772,1601.6078445248536,1602.6454976201096,1601.7987153223382,1593.4001471013312,1604.3493048189603,1605.9529396633009,1610.9402784470217,1597.155351434777,1601.7836312199177,1605.5546854117044,1624.0290014064396,1644.839674545145,1648.557451974017,1643.9777569075766,1647.58470741525,1651.1696990027833,1661.6571320292728,1654.0948819300622,1643.859699757591,1671.5852092943962,1687.9014333506743,1719.0002578234762,1722.9695056439236,1728.911257646646,1744.6634974683689,1749.4510523508466,1764.6356828077899,1768.1853908987305,1810.9791274410993,1826.5463401850354,1849.7393533603115,1844.4606471961354,1872.3847039955149,1878.8744811235533,1874.1871645127042,1854.059079066164,1868.0548057725682,1878.3377963894586,1907.1656710894738,1911.8547705595952,1932.44121733695,1947.9740747603473,1947.1913611467164,1948.5877630090436,1933.0693610924604,1943.534822286328,1961.6118770042324,1984.2431599838364,1972.102526064979,1937.2960365823585,1926.748480336191,1948.1745619017618,1960.1167189716834,1978.4955501901577,1983.5136275929337,2009.468457762197,2008.9027536231886
26319,500,Orem,city,UT,UT,"Provo-Orem, UT",Utah County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1077.5532340567888,1080.2747634922832,1096.7484818417079,1100.6725572091586,1096.1889086704095,1093.465536073403,1089.7846400069866,1111.6038415269668,1117.6527613513133,1110.7744274535924,1104.2747169510242,1105.988098700979,1115.123573243337,1121.5230133014702,1133.0206988663601,1143.878621088428,1148.6140283501343,1149.0330822064984,1147.2894667286473,1135.4626441726323,1127.7203234211333,1123.2539520785845,1130.3273955250997,1131.8376435927992,1143.1264440078232,1146.946915659014,1154.9371468154675,1147.5172934829002,1145.026601927322,1150.5446650545482,1163.9870043427507,1163.8413175343474,1145.8721948658576,1153.3096973238423,1175.8286571783597,1208.969263719492,1206.704371293367,1201.674705462449,1210.348326653063,1227.5417490220998,1250.2129563766625,1257.8559854720324,1308.9836054587918,1335.9909814389523,1373.9204947442392,1383.9027282307954,1392.701702423901,1407.7892615921166,1405.0977148982236,1432.5339076160385,1453.9617606513552,1476.1630219618469,1502.6458965479694,1502.275059932202,1501.9760286322391,1487.3896583386133,1511.1673532573998,1512.4543163987053,1524.1177241463172,1501.3108502271548,1502.7620686720775,1489.8694442577448,1494.5543615501888,1505.6095112669427,1521.1738887442457,1536.3702860429646,1544.6781800033034,1536.25528930666,1523.5827983405652,1536.87486398382,1532.9010054564048,1540.8873112000852,1528.1410848329504,1527.102939656909,1533.4351239713155,1524.8582682028957,1541.09244540502,1544.1310594479658,1555.3466150048782,1558.3942995169082
13444,501,Rapid City,city,SD,SD,"Rapid City, SD",Pennington County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.6948932214044,872.5209355301172,,879.3943091256912,873.8833133318192,881.0029741377648,876.8663721389016,902.2522090556953,896.2283940560025,897.2716458644829,894.9304568579635,903.863669010961,910.0798799989271,906.9589984797049,902.9709660647629,891.2706362015654,893.2623644881013,894.6466390087583,905.5133551533672,905.914695473629,908.8807611923164,909.375036949858,912.9526131105457,914.9301956051155,917.7100421213756,911.0239898314215,900.8840661133049,902.3894422369428,916.0398484715035,926.6440552556645,926.4521239046476,921.9711730574344,923.5084468425598,929.3593794911357,935.448228794931,950.3556538324351,954.4237339537044,937.9507801870967,942.3524950763673,939.7126262340714,976.3616428000147,984.3476483563397,1002.6092401612162,1003.5947341803984,1011.3193046262618,1023.4832622915233,1050.1677012953523,1061.6776954839036,1072.7541635611296,1086.7088393808006,1099.4757708950506,1127.945744862401,1143.1480688364202,1165.2512699275737,1181.6912895959883,1205.2870989367295,1229.1539447646255,1263.7907485681387,1265.8346269332224,1283.5019438658885,1279.9738920663253,1279.1036876115695,1242.8867842967802,1233.7604627615856,1226.6414418452016,1237.6194661885454,1221.7699112424207,1212.7836773762992,1224.4163834640522,1234.009828034882,1245.3923027437916,1251.8644733328624,1253.0893655944587,1264.9841493589915,1280.0588557397402,1282.6375854141804,1271.9686423312257,1250.8675483830937,1250.6924741517958,1256.7879305080737,1270.031730452702,1283.9115610071412,1296.4478086532145,1305.8613986657465
396020,502,Arden-Arcade,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Sacramento County,876.7289939042537,871.7506723856959,868.08975859893,865.1725159089128,878.5046042905144,891.3692022423855,915.174080135795,924.158282240785,924.0642944029627,928.5921746246539,940.050361222605,952.0058521163623,965.9299187943458,965.3252164380392,975.6506608651501,978.240834452027,990.5796932630817,1009.8963751876286,1019.8214984164601,1021.7445379697307,1010.8446774308012,1018.6802617662662,1024.391067057541,1038.3157008354087,1052.8904403619993,1091.8950182647905,1116.4554507627872,1120.7752307733488,1116.2889027387614,1123.8294149028322,1149.086890556389,1147.4906855042645,1164.0498848396915,1161.8309114899093,1181.3048267517981,1178.8344320887572,1185.3184835956583,1177.1620942566447,1178.3693736686985,1196.7734205523732,1220.4707512635518,1230.3194747845728,1241.1679146272686,1244.6388525862126,1252.6946122396912,1246.792255072748,1248.3528255993467,1250.0134599198116,1257.3682084525524,1268.6180032019297,1270.717863822929,1282.3079428155488,1294.6734999789787,1312.6035831632307,1313.2097587884675,1316.6062402375937,1341.546458563557,1354.6113105558654,1350.5327624342272,1309.9764701779545,1311.8599973046678,1325.1537033701243,1357.423910742467,1356.202019115505,1362.6339720714539,1377.4904411460639,1392.6336584389662,1400.3796754599857,1397.4847374200822,1398.7275601298832,1395.270766992571,1398.9326586926786,1409.9116229038214,1428.3686715737254,1443.567387051291,1468.3122340867064,1486.4134926654874,1512.8686421218172,1533.0639170574364,1556.0499725810994,1571.2186564919227,1582.9046443175791,1597.5588544091374,1592.637145820886,1604.4189187092534,1622.312587266167,1654.5232297462276,1651.1027401964936,1661.0787000574314,1676.7171614287224,1706.8390685677011,1713.9038508032386,1686.0034022323907,1680.5628210919779,1667.1253778086198,1683.5542573228163,1681.2586986625386,1690.1935103094988,1705.3504657875415,1718.7936184001055,1719.8539347041253,1726.4641484395834,1735.756612175411,1744.9456839461855,1755.833438784978,1749.2194177998556,1754.1749272916632,1757.282418958644,1754.1252959505734,1752.251466128341,1748.2072794296796,1758.281190868245,1773.4572873268235,1774.2102663725834,1781.6100715855412,1780.9615384615383
17453,503,Spokane Valley,city,WA,WA,"Spokane-Spokane Valley, WA",Spokane County,,,,,,,,,,,,,,,,,,,,,,,,,857.657721174651,869.9596672789083,873.5748148393799,885.567005636518,899.5336109651818,925.9602252040811,940.055257530402,952.080216574726,936.0289314998737,935.8959166522158,933.4225518741381,941.41450350725,929.1678326915107,928.352383263202,937.2760846152461,953.7330473157426,968.3570929439353,988.8600536225134,1005.3973302725601,1007.9567910835059,1006.743791484428,1003.401665349928,1009.8720012737972,1003.3141576378996,1013.036699049261,1020.5495505434343,1036.8843243388583,1047.7346687590418,1052.928651557627,1064.2487768902276,1076.5346620730872,1080.9918420746933,1077.7810495776807,1071.4363178663505,1070.6235538221297,1066.6371387174886,1067.8747812814652,1075.0657353234092,1092.5764845394394,1091.6672789910351,1096.0205441009264,1099.2872409197016,1137.6105671174837,1172.850236597986,1214.2605685141202,1215.087191006786,1205.5230387496945,1201.0910283457856,1205.22071831105,1233.319721308175,1263.529010649628,1318.3843616027445,1405.5090872254686,1490.313305493555,1546.3976926928033,1573.0626779156821,1557.2194794682216,1495.1280131609196,1429.963852609419,1384.3199719017584,1420.4404756531312,1447.7113473162892,1486.4689891828684,1511.786792864473,1540.882836926918,1569.7808016894242,1579.8558696428674,1570.0075330927584,1548.801976475492,1530.5740865348805,1507.7470957802702,1483.229083910694,1477.2710073022977,1475.126402297667,1498.65986864538,1499.9792797467262,1517.5332117908795,1517.5616467862021,1519.8398767956705,1528.276355823473,1523.4629995577016,1514.2774643392252,1483.0846368978243,1487.127693884391,1494.1465208808202,1508.1004462021697,1512.1030802444066,1513.2992043496806,1524.6705375191445,1537.8980691724414,1550.7850660814386,1556.4500528541223
32542,504,Livonia,city,MI,MI,"Detroit-Warren-Dearborn, MI",Wayne County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.1955503464253,1768.446837043981,1804.6436664809935,1818.5305736742605,1826.433658935573,1805.8069616977339,1822.8103694828533,1836.745797227612,1865.3737914294159,1845.5386058124168,1841.549915256767,1819.0608053339372,1799.0866470612252,1825.2040206926533,1841.7662662685223,1889.7916222316176,1895.3777777777777
39071,505,Humble,city,TX,TX,"Houston-The Woodlands-Sugar Land, TX",Harris County,,,,1188.389385953621,1191.9504308272344,1205.4830332088386,1203.063903298147,1203.1980080327046,1201.4733788410974,1208.283202708986,1216.9077102972278,1208.5005923820595,1219.9725569661769,1223.4952029885894,1219.7102555186739,1213.8154241816399,1212.6993403346873,1229.084025966876,1231.1678652898026,1232.2366240230886,1228.7746594600271,1222.7062239646118,1222.5124502251535,1222.9452053420544,1221.9524968298963,1216.7835935056908,1219.489164856746,1234.2112048715212,1246.01131684172,1255.3667192272344,1255.8541331526717,1244.2325636121766,1243.7805010746447,1249.8703828043078,1275.184793784052,1280.3334529390263,1271.350878317811,1258.5239258860822,1264.838405111969,1284.2886332701812,1307.3255685294507,1310.1441539894881,1302.5475360753019,1303.9638610926352,1306.7250840607542,1304.3703242855424,1302.5757411693535,1295.5255288305384,1308.3496602290488,1319.8423236378624,1334.1134817161892,1338.7835870972278,1327.813201432088,1329.577452061064,1337.271576314528,1345.6414690122697,1339.7735222378167,1332.4004142868403,1328.7110603352523,1333.0066283329759,1335.548483432446,1349.6357337660343,1362.5853906221541,1361.1500405799004,1345.4756028888423,1343.5749272852247,1352.5961506337521,1360.377215077066,1360.4650510921113,1360.0014488429854,1362.7017980305195,1364.6484339580384,1366.4752071751045,1368.7928785983117,1381.3928793084342,1401.6369666941393,1416.3680105793712,1423.1089419662442,1423.4854262338872,1465.2702128218095,1480.7376899841936,1515.3310399652134,1514.684423660618,1526.0786440601062,1518.02293980116,1522.9764902976701,1556.9604613431895,1577.1474543421564,1581.5471764390766,1584.237878451579,1590.2649007516093,1600.1314004984488,1587.0123918845145,1610.0682222399369,1624.2404492376977,1642.7389718747584,1641.0734317543106,1653.9947259261585,1668.3653748802167,1675.1305404577326,1671.0893444664457,1666.1932335115196,1666.1678325500068,1690.951159908899,1696.8177173134625,1702.3707056126877,1683.8456728012352,1689.2014372571498,1690.9400022685095,1699.0670297557501,1708.3980378500682,1711.1829271903819,1723.062389017696,1716.5288325096471,1743.4390531372082,1746.8482609344676
46325,506,Loveland,city,CO,CO,"Fort Collins, CO",Larimer County,,,,,,,,,,,,,,,,,1223.713418281137,1223.9619899609963,1233.6417964684138,1232.5416003034593,1241.074329631178,1224.900130257089,1231.6529547962882,1220.4517861120794,1240.240761306107,1243.9668254172198,1271.6344721841708,1285.3225997095744,1300.67136829518,1312.0982122745877,1314.9132057717413,1315.8036598493368,1315.013783372883,1313.5649686266418,1321.6685822611255,1304.01329754324,1301.3369437339234,1298.6061749234284,1322.9489658358773,1337.6748723337291,1353.870045967534,1355.5038001526634,1368.4407182306575,1357.1642174842714,1355.7695793043422,1357.4858366095725,1364.249295992546,1385.938791554793,1382.2151163891824,1387.3083505830732,1387.7858744979917,1393.8278709811188,1406.711871110042,1413.870356008714,1412.0468321699489,1411.6833986753556,1425.953255707068,1429.5272589164397,1428.6021084203,1414.3719010080652,1431.830181645798,1439.2410340525266,1448.1456708509106,1439.562868846903,1437.013910630692,1432.6735620558702,1441.600222607612,1446.805672391112,1459.2555181363268,1463.0783245855,1465.6696989488573,1459.2623042997557,1460.7805299214606,1471.250600038806,1494.109625875235,1514.0819426913104,1538.233105310191,1563.9489543820912,1593.0886169603207,1620.1335521937976,1629.6121316804572,1631.2470961724955,1609.3892105523505,1622.6877515883928,1622.5400215337934,1657.626129449266,1663.1822480590624,1688.538578387546,1701.31745620072,1729.6237619966712,1753.1362602860897,1778.8183294613245,1770.5883903690517,1776.6081030890184,1761.1967202630324,1762.2767646957282,1748.992581233795,1744.5589840430239,1753.9705198306606,1767.0491224279033,1794.9763336848296,1815.1122837773578,1846.3335559721982,1856.7561190094516,1843.2559099856944,1811.3183359404602,1818.1037740766446,1804.7453470744433,1808.95193659829,1802.8651183255008,1826.3542057905572,1853.9391423973452,1869.5056817757174,1896.2565864332512,1914.5901867649002,1917.3833129334964
44641,507,Cleveland,city,TN,TN,"Cleveland, TN",Bradley County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1071.8341730384827,1076.842463321967,1073.2530696621948,1078.3202532901146,1089.5312506716232,1115.158388130275,1141.7655452590177,1163.9194025362845,1179.4303317463132,1191.1138831430137,1216.0500639746651,1224.2599522779726,1230.1444730414175,1222.758012284411,1243.391588836799,1268.1615800214988,1295.8762841607377,1308.641007442357,1332.6797773062378,1350.6032508703274,1360.64581284952,1364.5098214165557,1348.782016426645,1355.3377079537279,1367.3906669476744,1391.522991159264,1385.2684641316632,1386.3444120580211,1386.872644593439,1407.279324326276,1403.408949951704,1406.4803409697395,1396.7142354955272,1415.248161480847,1420.6103116450402,1433.8231863219805,1425.8626885181611,1427.726819496527,1439.1324763975692,1437.8207376147527,1429.8497876133135,1412.2458210174123,1410.9777225876703,1411.1428539435803,1434.0740647923167,1444.9342105263158
45878,508,Indio,city,CA,CA,"Riverside-San Bernardino-Ontario, CA",Riverside County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.2643597535744,2135.9691301286875,2188.524974049974,2280.185955581447,2343.525952279087,2317.4455681938025,2349.2304025086887,2439.61449797311,2639.9206282308774,2684.92814762003,2649.515000716767,2590.897121834028,2534.640300830773,2554.74268994179,2589.840613103608,2695.1400727903506,2685.574120564329,2683.195517045021,2661.2174973934793,2613.8617070039395,2632.9207286495925,2702.4074395532207,2795.5452996958948,2837.0295437631394,2740.4858869640257,2786.276678674553,2754.6945843738113,2797.8543541178396,2732.580409183801,2709.8250041386045,2718.5440945377454,2761.91788480085,2834.9831857105864,2852.123269807102,2851.423901707601,2779.44972990169,2782.993841296331,2781.425084175084
40919,509,Simpsonville,city,SC,SC,"Greenville-Anderson, SC",Greenville County,1111.1104755560739,1113.6613435609913,1118.5716938561045,1135.8211423453586,1152.4430536841412,1156.2251992151516,1144.5655325241833,1152.5315436555998,1168.4499520704605,1184.8409599788943,1181.402132251827,1165.8155619551035,1177.3781123411102,1179.964461084276,1198.2996566201994,1197.1697725615838,1209.9190465727695,1212.5521583150864,1226.368927238642,1221.9541801783762,1217.7751614992187,1206.7662895620758,1197.7570558879709,1199.1554281169147,1205.785064055104,1215.607399258979,1231.5676632217485,1243.3755334688615,1253.3854500370398,1243.6134325173693,1245.1919799165867,1242.427403504262,1250.7473090944245,1238.5788673048455,1239.1469874430843,1237.7563120586287,1250.8249579012754,1260.724943012139,1272.6704293262355,1282.5772459148552,1294.976513509824,1294.1038444946557,1308.7827100943812,1304.2223004156253,1306.8591196129764,1291.185111559693,1281.8012491223972,1282.5849406930438,1283.033310831039,1298.0874922373043,1310.5399154036475,1317.5097106523776,1329.0295685108886,1334.9398695310704,1347.7498254042519,1330.40383023027,1335.1587445413388,1334.7662954505756,1342.2148536077204,1332.91711670659,1330.1049471492224,1335.1161316450055,1345.068138817995,1338.9480138675776,1349.9170078940301,1352.8656600745078,1374.6901811310317,1382.7238639345694,1382.8911303275706,1396.7550544775843,1403.1582443822194,1420.7387445010222,1412.6469586241644,1424.3923383660408,1433.8416780819148,1461.4708951163989,1483.3402836692578,1514.4040805228744,1529.5297776016107,1543.2099125750904,1554.9374732695064,1568.5574222106936,1581.9466199681297,1584.6799842511468,1590.7102352807426,1584.8507030681699,1600.408958254288,1626.4469703738232,1663.2245673686189,1678.4629659055922,1684.2029991216777,1684.1985697940183,1677.3391916557223,1686.3206000527582,1687.7711611319344,1701.206991843697,1699.2101500050499,1709.673383312983,1716.2778964935155,1730.5786418042287,1736.9274066115518,1740.4800663454853,1752.4324302755288,1753.0548270588822,1751.2297280766934,1742.8213836799978,1748.4937483864687,1748.8437304862605,1749.7670339818462,1750.0269624630616,1767.6919215074115,1779.1098175722232,1789.0827416589798,1793.7088196974355,1787.494249118939,1797.564052795031
44571,510,Cheyenne,city,WY,WY,"Cheyenne, WY",Laramie County,906.3619754757075,902.6934671791532,902.8472504171069,917.3860814287583,929.0577996690652,927.8292010480956,933.2745760986046,933.7153425638286,938.9728465406486,934.1637704146584,937.129093219024,929.0554865191925,928.785447228875,934.2898220777168,945.6044007591265,953.4635140607244,950.0438290771368,949.8666925898773,948.2423388178698,951.2314138359026,955.6248408915785,955.8406909040356,954.1702857332082,951.5883006305288,949.6759382505235,950.2202634680802,953.8071470959319,959.8888824713227,962.3572827434906,962.2380504832123,956.2949214842308,960.1615800254366,956.9912844521862,959.8956901651646,959.0038757509016,962.7053325783182,963.4933454675016,965.7796799139797,965.517400799464,967.5330388568051,969.2707432613568,971.652548217285,979.2746217823578,981.302993286359,991.7523952588996,992.7745128711838,997.3195282602961,993.5701059105627,998.4661308139275,997.4800317163673,1004.008268260991,1007.5838561482927,1013.3576933489,1018.295502476574,1019.5741613685691,1028.4998194208413,1032.4507521839118,1037.8021951489407,1035.7534663978015,1037.6134445296104,1042.4313576401037,1052.6845596987623,1050.7607025526843,1049.6517586729267,1047.500787083691,1055.8696144201695,1063.494462130918,1071.4269799045112,1075.1588797904253,1077.7850327756494,1080.885908599664,1099.4635271700552,1100.896420456332,1100.0682504848528,1094.687497037789,1108.5911517313775,1123.467788430971,1134.3443934363797,1148.3598762921094,1159.827754577971,1173.0694857282535,1181.3992840564895,1181.1725738814268,1185.4935093710744,1186.4451055469635,1203.1931061051437,1206.0969446216145,1214.3487000218051,1220.1539033176737,1231.6001484445264,1238.065830530374,1252.270706488163,1247.5296291852221,1251.1808461012115,1239.454888632009,1235.4236057019511,1247.1260098213545,1256.3272231704773,1275.2359097011145,1273.7938903576182,1274.832877674381,1276.4347159267782,1281.5766200021708,1291.9130435111285,1293.1743112778418,1295.9627293941305,1287.016372432002,1303.8454986481902,1306.148435728904,1320.5556395620608,1319.1206341550032,1328.3230440735567,1333.4291140483465,1337.8270636213424,1341.0192096125493,1348.816491528185
54902,511,Valdosta,city,GA,GA,"Valdosta, GA",Lowndes County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959.2947683765304,970.4901802651149,970.8048838923679,971.1820924766208,989.2698993687974,,1005.4561118283177,1027.6902183199545,1066.9453068216144,1102.973785277338,1129.7860000794699,1135.5659376802157,1136.2338449425758,1146.1917329356913,1170.2736183395932,1205.1533590475997,1209.7002240370987,1216.1275972628412,1222.0461461853022,1234.763939761748,1236.4070471818907,1212.0303835710947,1202.864879547358,1209.9088296178395,1193.625709369614,1190.1625141410284,1188.6240846347139,1212.5266297125015,1233.324723137981,1225.8843384088145,1235.0924308816982,1229.3772090154735,1262.6211911319654,1288.6492931596517,1288.711525951248,1276.6666519797648,1270.7138236473422,1263.2140080592978,1260.3188077956481,1266.8692669942202,1297.6001356697388,1307.8004309983148,1301.2021455266479,1302.9052603327966
